Linux 6.10.8default-kernel (jeonghoon-MS-7D22) 	2025년 07월 29일 	_x86_64_	(12 CPU)

14시 44분 49초   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
14시 46분 17초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 18초  1000    391578         -   15.00  184.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 18초  1000         -    391578   15.00   83.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 18초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 19초  1000    391578         -    4.95  190.10    0.00    0.00  195.05     4  io_uring_udp_se
14시 46분 19초  1000         -    391578    5.94   91.09    0.00    0.00   97.03     4  |__io_uring_udp_se
14시 46분 19초  1000         -    391580    0.00   99.01    0.00    0.00   99.01     1  |__iou-sqp-391578
14시 46분 20초  1000    391578         -    7.00  191.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 20초  1000         -    391578    7.00   91.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 20초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 21초  1000    391578         -   12.00  186.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 21초  1000         -    391578   11.00   86.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 21초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 22초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 22초  1000         -    391578    8.00   90.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 22초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 23초  1000    391578         -   10.00  189.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 23초  1000         -    391578   10.00   88.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 23초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 24초  1000    391578         -   14.00  183.00    0.00    0.00  197.00     5  io_uring_udp_se
14시 46분 24초  1000         -    391578   14.00   84.00    0.00    0.00   98.00     5  |__io_uring_udp_se
14시 46분 24초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 25초  1000    391578         -   26.00  174.00    0.00    0.00  200.00     5  io_uring_udp_se
14시 46분 25초  1000         -    391578   26.00   73.00    0.00    0.00   99.00     5  |__io_uring_udp_se
14시 46분 25초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 26초  1000    391578         -   20.00  177.00    0.00    0.00  197.00     5  io_uring_udp_se
14시 46분 26초  1000         -    391578   20.00   77.00    0.00    0.00   97.00     5  |__io_uring_udp_se
14시 46분 26초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 27초  1000    391578         -    9.00  189.00    0.00    0.00  198.00     5  io_uring_udp_se
14시 46분 27초  1000         -    391578   10.00   90.00    0.00    0.00  100.00     5  |__io_uring_udp_se
14시 46분 27초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 28초  1000    391578         -   16.00  183.00    0.00    0.00  199.00     5  io_uring_udp_se
14시 46분 28초  1000         -    391578   15.00   82.00    0.00    0.00   97.00     5  |__io_uring_udp_se
14시 46분 28초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 29초  1000    391578         -   12.00  186.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 29초  1000         -    391578   12.00   87.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 29초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 30초  1000    391578         -   18.00  181.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 30초  1000         -    391578   18.00   81.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 30초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 31초  1000    391578         -   22.00  176.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 31초  1000         -    391578   22.00   76.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 31초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 32초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 32초  1000         -    391578    8.00   89.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 32초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 33초  1000    391578         -   16.00  183.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 33초  1000         -    391578   16.00   82.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 33초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 34초  1000    391578         -   16.00  182.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 34초  1000         -    391578   15.00   83.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 34초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 35초  1000    391578         -    7.00  190.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 35초  1000         -    391578    8.00   90.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 35초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 36초  1000    391578         -   12.00  186.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 36초  1000         -    391578   12.00   86.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 36초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 37초  1000    391578         -   16.00  182.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 37초  1000         -    391578   15.00   82.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 37초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 38초  1000    391578         -   11.00  187.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 38초  1000         -    391578   12.00   87.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 38초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 39초  1000    391578         -    7.00  190.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 39초  1000         -    391578    7.00   90.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 39초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 40초  1000    391578         -   12.00  187.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 40초  1000         -    391578   11.00   87.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 40초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 41초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 41초  1000         -    391578    9.00   89.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 41초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 42초  1000    391578         -   14.00  185.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 42초  1000         -    391578   14.00   85.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 42초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 43초  1000    391578         -   11.00  186.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 43초  1000         -    391578   11.00   86.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 43초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 44초  1000    391578         -   15.00  183.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 44초  1000         -    391578   15.00   83.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 44초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 45초  1000    391578         -    6.00  192.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 45초  1000         -    391578    5.00   92.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 45초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 46초  1000    391578         -   11.00  188.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 46분 46초  1000         -    391578   11.00   88.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 46초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 47초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 47초  1000         -    391578    9.00   89.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 47초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 48초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 48초  1000         -    391578    8.00   90.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 48초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 49초  1000    391578         -   27.00  171.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 49초  1000         -    391578   27.00   71.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 49초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 50초  1000    391578         -    6.00  192.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 50초  1000         -    391578    5.00   91.00    0.00    0.00   96.00     4  |__io_uring_udp_se
14시 46분 50초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 51초  1000    391578         -    8.00  190.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 51초  1000         -    391578    8.00   91.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 51초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 52초  1000    391578         -    5.00  193.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 52초  1000         -    391578    5.00   93.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 52초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 53초  1000    391578         -    9.00  189.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 53초  1000         -    391578    9.00   88.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 53초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 54초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 54초  1000         -    391578    8.00   89.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 54초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 55초  1000    391578         -    9.00  189.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 55초  1000         -    391578    9.00   90.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 46분 55초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 56초  1000    391578         -    4.00  194.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 56초  1000         -    391578    4.00   94.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 56초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 57초  1000    391578         -    8.00  189.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 57초  1000         -    391578    8.00   89.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 57초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 58초  1000    391578         -   11.00  187.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 46분 58초  1000         -    391578   11.00   86.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 46분 58초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 46분 59초  1000    391578         -   36.00  161.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 46분 59초  1000         -    391578   36.00   62.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 46분 59초  1000         -    391580    0.00   99.00    0.00    0.00   99.00     1  |__iou-sqp-391578
14시 47분 00초  1000    391578         -   13.00  186.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 00초  1000         -    391578   13.00   86.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 47분 00초  1000         -    391580    0.00  101.00    0.00    0.00  101.00     1  |__iou-sqp-391578
14시 47분 01초  1000    391578         -    8.00  190.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 01초  1000         -    391578    8.00   90.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 01초  1000         -    391580    0.00   99.00    0.00    0.00   99.00     1  |__iou-sqp-391578
14시 47분 02초  1000    391578         -   12.00  186.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 02초  1000         -    391578   12.00   86.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 02초  1000         -    391580    0.00  101.00    0.00    0.00  101.00     1  |__iou-sqp-391578
14시 47분 03초  1000    391578         -    8.00  190.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 03초  1000         -    391578    8.00   90.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 03초  1000         -    391580    0.00   99.00    0.00    0.00   99.00     1  |__iou-sqp-391578
14시 47분 04초  1000    391578         -    9.00  190.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 04초  1000         -    391578    9.00   90.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 47분 04초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 05초  1000    391578         -    5.00  193.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 05초  1000         -    391578    5.00   93.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 05초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 06초  1000    391578         -   12.00  186.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 06초  1000         -    391578   12.00   86.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 06초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 07초  1000    391578         -    5.00  192.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 07초  1000         -    391578    5.00   93.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 07초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 08초  1000    391578         -    8.00  191.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 08초  1000         -    391578    7.00   90.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 47분 08초  1000         -    391580    0.00  100.00    0.00    1.00  100.00     1  |__iou-sqp-391578
14시 47분 09초  1000    391578         -    5.00  192.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 09초  1000         -    391578    6.00   92.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 09초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 10초  1000    391578         -    5.00  193.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 10초  1000         -    391578    5.00   93.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 10초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 11초  1000    391578         -    4.00  193.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 11초  1000         -    391578    4.00   93.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 47분 11초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 12초  1000    391578         -   12.00  185.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 12초  1000         -    391578   12.00   86.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 12초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 13초  1000    391578         -   12.00  185.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 13초  1000         -    391578   12.00   85.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 47분 13초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 14초  1000    391578         -   15.00  184.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 14초  1000         -    391578   14.00   83.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 47분 14초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 15초  1000    391578         -   12.00  185.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 15초  1000         -    391578   13.00   86.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 47분 15초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 16초  1000    391578         -   12.00  185.00    0.00    0.00  197.00     4  io_uring_udp_se
14시 47분 16초  1000         -    391578   12.00   85.00    0.00    0.00   97.00     4  |__io_uring_udp_se
14시 47분 16초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 17초  1000    391578         -    8.00  190.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 17초  1000         -    391578    8.00   90.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 17초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 18초  1000    391578         -   10.00  189.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 18초  1000         -    391578    9.00   89.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 18초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 19초  1000    391578         -   14.00  184.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 19초  1000         -    391578   14.00   84.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 19초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 20초  1000    391578         -   11.00  187.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 20초  1000         -    391578   12.00   87.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 47분 20초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 21초  1000    391578         -   12.00  187.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 21초  1000         -    391578   11.00   87.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 21초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 22초  1000    391578         -   14.00  184.00    0.00    0.00  198.00     4  io_uring_udp_se
14시 47분 22초  1000         -    391578   14.00   84.00    0.00    0.00   98.00     4  |__io_uring_udp_se
14시 47분 22초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 23초  1000    391578         -   13.00  186.00    0.00    0.00  199.00     4  io_uring_udp_se
14시 47분 23초  1000         -    391578   13.00   86.00    0.00    0.00   99.00     4  |__io_uring_udp_se
14시 47분 23초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 24초  1000    391578         -    8.00  166.00    0.00    0.00  174.00     5  io_uring_udp_se
14시 47분 24초  1000         -    391578    9.00   66.00    0.00    0.00   75.00     5  |__io_uring_udp_se
14시 47분 24초  1000         -    391580    0.00  100.00    0.00    0.00  100.00     1  |__iou-sqp-391578
14시 47분 25초  1000    391578         -    0.00   75.00    0.00    0.00   75.00     5  io_uring_udp_se
14시 47분 25초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 25초  1000         -    391580    0.00   75.00    0.00    0.00   75.00     1  |__iou-sqp-391578
14시 47분 26초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 26초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 26초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 27초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 27초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 27초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 28초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 28초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 28초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 29초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 29초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 29초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 30초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 30초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 30초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 31초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 31초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 31초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 32초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 32초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 32초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 33초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 33초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 33초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 34초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 34초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 34초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 35초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 35초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 35초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 36초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 36초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 36초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578
14시 47분 37초  1000    391578         -    0.00    0.00    0.00    0.00    0.00     5  io_uring_udp_se
14시 47분 37초  1000         -    391578    0.00    0.00    0.00    0.00    0.00     5  |__io_uring_udp_se
14시 47분 37초  1000         -    391580    0.00    0.00    0.00    0.00    0.00     1  |__iou-sqp-391578

Average:     1000    391578         -   15.88  160.18    0.00    0.00  176.06     -  io_uring_udp_se
Average:     1000         -    391578   15.85   67.86    0.00    0.00   83.71     -  |__io_uring_udp_se
Average:     1000         -    391580    0.00   92.35    0.00    0.01   92.35     -  |__iou-sqp-391578
